Datum,Temperatur,Monat,Jahreszeit,Frühling,Sommer,Herbst,Winter,Temp_warm,Temp_cold,Temp_average
2015-12-20,12.5,12,Winter,0,0,0,1,1,0,0
2015-12-21,10.25,12,Winter,0,0,0,1,1,0,0
2015-12-22,11.25,12,Winter,0,0,0,1,1,0,0
2015-12-23,10.375,12,Winter,0,0,0,1,1,0,0
2015-12-24,8.375,12,Winter,0,0,0,1,1,0,0
2015-12-25,7.875,12,Winter,0,0,0,1,1,0,0
2015-12-26,12.75,12,Winter,0,0,0,1,1,0,0
2015-12-27,10.875,12,Winter,0,0,0,1,1,0,0
2015-12-28,4.75,12,Winter,0,0,0,1,0,0,1
2015-12-29,5.125,12,Winter,0,0,0,1,0,0,1
2015-12-30,5.25,12,Winter,0,0,0,1,0,0,1
2015-12-31,2.0,12,Winter,0,0,0,1,0,0,1
2016-01-01,4.5,1,Winter,0,0,0,1,0,0,1
2016-01-02,0.0,1,Winter,0,0,0,1,0,1,0
2016-01-03,-5.5,1,Winter,0,0,0,1,0,1,0
2016-01-04,-6.0,1,Winter,0,0,0,1,0,1,0
2016-01-05,-3.625,1,Winter,0,0,0,1,0,1,0
2016-01-06,-3.0,1,Winter,0,0,0,1,0,1,0
2016-01-07,-4.0,1,Winter,0,0,0,1,0,1,0
2016-01-08,1.75,1,Winter,0,0,0,1,0,0,1
2016-01-09,2.875,1,Winter,0,0,0,1,0,0,1
2016-01-10,2.125,1,Winter,0,0,0,1,0,0,1
2016-01-11,2.5,1,Winter,0,0,0,1,0,0,1
2016-01-12,4.0,1,Winter,0,0,0,1,0,0,1
2016-01-13,1.875,1,Winter,0,0,0,1,0,0,1
2016-01-14,1.75,1,Winter,0,0,0,1,0,0,1
2016-01-15,2.125,1,Winter,0,0,0,1,0,0,1
2016-01-16,0.5,1,Winter,0,0,0,1,0,0,1
2016-01-17,-1.375,1,Winter,0,0,0,1,0,1,0
2016-01-18,-1.75,1,Winter,0,0,0,1,0,1,0
2016-01-19,-2.5,1,Winter,0,0,0,1,0,1,0
2016-01-20,-1.625,1,Winter,0,0,0,1,0,1,0
2016-01-21,-4.875,1,Winter,0,0,0,1,0,1,0
2016-01-22,-3.0,1,Winter,0,0,0,1,0,1,0
2016-01-23,3.125,1,Winter,0,0,0,1,0,0,1
2016-01-24,5.125,1,Winter,0,0,0,1,0,0,1
2016-01-25,9.0,1,Winter,0,0,0,1,1,0,0
2016-01-26,7.875,1,Winter,0,0,0,1,1,0,0
2016-01-27,10.375,1,Winter,0,0,0,1,1,0,0
2016-01-28,6.75,1,Winter,0,0,0,1,0,0,1
2016-01-29,8.125,1,Winter,0,0,0,1,1,0,0
2016-01-30,6.625,1,Winter,0,0,0,1,0,0,1
2016-01-31,4.125,1,Winter,0,0,0,1,0,0,1
2016-02-01,7.875,2,Winter,0,0,0,1,1,0,0
2016-02-02,7.5,2,Winter,0,0,0,1,0,0,1
2016-02-03,4.75,2,Winter,0,0,0,1,0,0,1
2016-02-04,4.25,2,Winter,0,0,0,1,0,0,1
2016-02-05,4.5,2,Winter,0,0,0,1,0,0,1
2016-02-06,9.375,2,Winter,0,0,0,1,1,0,0
2016-02-07,9.75,2,Winter,0,0,0,1,1,0,0
2016-02-08,8.5,2,Winter,0,0,0,1,1,0,0
2016-02-09,6.75,2,Winter,0,0,0,1,0,0,1
2016-02-10,3.75,2,Winter,0,0,0,1,0,0,1
2016-02-11,5.25,2,Winter,0,0,0,1,0,0,1
2016-02-12,3.5,2,Winter,0,0,0,1,0,0,1
2016-02-13,2.0,2,Winter,0,0,0,1,0,0,1
2016-02-14,2.875,2,Winter,0,0,0,1,0,0,1
2016-02-15,0.75,2,Winter,0,0,0,1,0,0,1
2016-02-16,2.125,2,Winter,0,0,0,1,0,0,1
2016-02-17,1.75,2,Winter,0,0,0,1,0,0,1
2016-02-18,1.875,2,Winter,0,0,0,1,0,0,1
2016-02-19,3.25,2,Winter,0,0,0,1,0,0,1
2016-02-20,6.0,2,Winter,0,0,0,1,0,0,1
2016-02-21,6.875,2,Winter,0,0,0,1,0,0,1
2016-02-22,5.875,2,Winter,0,0,0,1,0,0,1
2016-02-23,6.125,2,Winter,0,0,0,1,0,0,1
2016-02-24,4.0,2,Winter,0,0,0,1,0,0,1
2016-02-25,3.5,2,Winter,0,0,0,1,0,0,1
2016-02-26,3.625,2,Winter,0,0,0,1,0,0,1
2016-02-27,1.5,2,Winter,0,0,0,1,0,0,1
2016-02-28,3.5,2,Winter,0,0,0,1,0,0,1
2016-02-29,2.125,2,Winter,0,0,0,1,0,0,1
2016-03-01,2.25,3,Frühling,1,0,0,0,0,1,0
2016-03-02,5.0,3,Frühling,1,0,0,0,0,1,0
2016-03-03,4.75,3,Frühling,1,0,0,0,0,1,0
2016-03-04,3.875,3,Frühling,1,0,0,0,0,1,0
2016-03-05,3.25,3,Frühling,1,0,0,0,0,1,0
2016-03-06,4.5,3,Frühling,1,0,0,0,0,1,0
2016-03-07,4.75,3,Frühling,1,0,0,0,0,1,0
2016-03-08,5.0,3,Frühling,1,0,0,0,0,1,0
2016-03-09,6.75,3,Frühling,1,0,0,0,0,0,1
2016-03-10,4.375,3,Frühling,1,0,0,0,0,1,0
2016-03-11,3.5,3,Frühling,1,0,0,0,0,1,0
2016-03-12,2.75,3,Frühling,1,0,0,0,0,1,0
2016-03-13,0.875,3,Frühling,1,0,0,0,0,1,0
2016-03-14,5.0,3,Frühling,1,0,0,0,0,1,0
2016-03-15,5.75,3,Frühling,1,0,0,0,0,1,0
2016-03-16,6.375,3,Frühling,1,0,0,0,0,0,1
2016-03-17,9.25,3,Frühling,1,0,0,0,0,0,1
2016-03-18,5.375,3,Frühling,1,0,0,0,0,1,0
2016-03-19,6.0,3,Frühling,1,0,0,0,0,1,0
2016-03-20,8.625,3,Frühling,1,0,0,0,0,0,1
2016-03-21,7.5,3,Frühling,1,0,0,0,0,0,1
2016-03-22,8.125,3,Frühling,1,0,0,0,0,0,1
2016-03-23,9.125,3,Frühling,1,0,0,0,0,0,1
2016-03-24,7.375,3,Frühling,1,0,0,0,0,0,1
2016-03-25,7.875,3,Frühling,1,0,0,0,0,0,1
2016-03-26,9.75,3,Frühling,1,0,0,0,0,0,1
2016-03-27,8.625,3,Frühling,1,0,0,0,0,0,1
2016-03-28,11.625,3,Frühling,1,0,0,0,0,0,1
2016-03-29,10.0,3,Frühling,1,0,0,0,0,0,1
2016-03-30,8.5,3,Frühling,1,0,0,0,0,0,1
2016-03-31,9.0,3,Frühling,1,0,0,0,0,0,1
2016-04-01,9.125,4,Frühling,1,0,0,0,0,0,1
2016-04-02,12.75,4,Frühling,1,0,0,0,0,0,1
2016-04-03,15.5,4,Frühling,1,0,0,0,0,0,1
2016-04-04,17.375,4,Frühling,1,0,0,0,1,0,0
2016-04-05,10.0,4,Frühling,1,0,0,0,0,0,1
2016-04-06,11.125,4,Frühling,1,0,0,0,0,0,1
2016-04-07,8.625,4,Frühling,1,0,0,0,0,0,1
2016-04-08,9.0,4,Frühling,1,0,0,0,0,0,1
2016-04-09,10.125,4,Frühling,1,0,0,0,0,0,1
2016-04-10,10.875,4,Frühling,1,0,0,0,0,0,1
2016-04-11,10.0,4,Frühling,1,0,0,0,0,0,1
2016-04-12,8.0,4,Frühling,1,0,0,0,0,0,1
2016-04-13,9.75,4,Frühling,1,0,0,0,0,0,1
2016-04-14,10.0,4,Frühling,1,0,0,0,0,0,1
2016-04-15,10.625,4,Frühling,1,0,0,0,0,0,1
2016-04-16,12.75,4,Frühling,1,0,0,0,0,0,1
2016-04-17,9.875,4,Frühling,1,0,0,0,0,0,1
2016-04-18,9.625,4,Frühling,1,0,0,0,0,0,1
2016-04-19,9.5,4,Frühling,1,0,0,0,0,0,1
2016-04-20,10.5,4,Frühling,1,0,0,0,0,0,1
2016-04-21,11.625,4,Frühling,1,0,0,0,0,0,1
2016-04-22,10.5,4,Frühling,1,0,0,0,0,0,1
2016-04-23,8.875,4,Frühling,1,0,0,0,0,0,1
2016-04-24,5.75,4,Frühling,1,0,0,0,0,1,0
2016-04-25,4.625,4,Frühling,1,0,0,0,0,1,0
2016-04-26,2.5,4,Frühling,1,0,0,0,0,1,0
2016-04-27,4.875,4,Frühling,1,0,0,0,0,1,0
2016-04-28,7.5,4,Frühling,1,0,0,0,0,0,1
2016-04-29,9.75,4,Frühling,1,0,0,0,0,0,1
2016-04-30,8.0,4,Frühling,1,0,0,0,0,0,1
2016-05-01,10.75,5,Frühling,1,0,0,0,0,0,1
2016-05-02,17.875,5,Frühling,1,0,0,0,1,0,0
2016-05-03,11.375,5,Frühling,1,0,0,0,0,0,1
2016-05-04,12.375,5,Frühling,1,0,0,0,0,0,1
2016-05-05,15.125,5,Frühling,1,0,0,0,0,0,1
2016-05-06,19.0,5,Frühling,1,0,0,0,1,0,0
2016-05-07,22.125,5,Frühling,1,0,0,0,1,0,0
2016-05-08,21.375,5,Frühling,1,0,0,0,1,0,0
2016-05-09,19.875,5,Frühling,1,0,0,0,1,0,0
2016-05-10,20.875,5,Frühling,1,0,0,0,1,0,0
2016-05-11,20.625,5,Frühling,1,0,0,0,1,0,0
2016-05-12,15.625,5,Frühling,1,0,0,0,0,0,1
2016-05-13,17.5,5,Frühling,1,0,0,0,1,0,0
2016-05-14,10.0,5,Frühling,1,0,0,0,0,0,1
2016-05-15,9.75,5,Frühling,1,0,0,0,0,0,1
2016-05-16,11.25,5,Frühling,1,0,0,0,0,0,1
2016-05-17,10.75,5,Frühling,1,0,0,0,0,0,1
2016-05-18,16.75,5,Frühling,1,0,0,0,1,0,0
2016-05-19,19.5,5,Frühling,1,0,0,0,1,0,0
2016-05-20,14.75,5,Frühling,1,0,0,0,0,0,1
2016-05-21,19.375,5,Frühling,1,0,0,0,1,0,0
2016-05-22,25.0,5,Frühling,1,0,0,0,1,0,0
2016-05-23,15.5,5,Frühling,1,0,0,0,0,0,1
2016-05-24,14.25,5,Frühling,1,0,0,0,0,0,1
2016-05-25,16.5,5,Frühling,1,0,0,0,1,0,0
2016-05-26,14.375,5,Frühling,1,0,0,0,0,0,1
2016-05-27,15.875,5,Frühling,1,0,0,0,0,0,1
2016-05-28,18.625,5,Frühling,1,0,0,0,1,0,0
2016-05-29,17.0,5,Frühling,1,0,0,0,1,0,0
2016-05-30,20.25,5,Frühling,1,0,0,0,1,0,0
2016-05-31,20.625,5,Frühling,1,0,0,0,1,0,0
2016-06-01,21.75,6,Sommer,0,1,0,0,0,0,1
2016-06-02,21.5,6,Sommer,0,1,0,0,0,0,1
2016-06-03,21.875,6,Sommer,0,1,0,0,0,0,1
2016-06-04,24.5,6,Sommer,0,1,0,0,1,0,0
2016-06-05,25.25,6,Sommer,0,1,0,0,1,0,0
2016-06-06,22.875,6,Sommer,0,1,0,0,0,0,1
2016-06-07,25.375,6,Sommer,0,1,0,0,1,0,0
2016-06-08,18.875,6,Sommer,0,1,0,0,0,0,1
2016-06-09,19.5,6,Sommer,0,1,0,0,0,0,1
2016-06-10,18.125,6,Sommer,0,1,0,0,0,0,1
2016-06-11,17.375,6,Sommer,0,1,0,0,0,0,1
2016-06-12,13.875,6,Sommer,0,1,0,0,0,1,0
2016-06-13,15.25,6,Sommer,0,1,0,0,0,1,0
2016-06-14,16.5,6,Sommer,0,1,0,0,0,0,1
2016-06-15,18.25,6,Sommer,0,1,0,0,0,0,1
2016-06-16,18.25,6,Sommer,0,1,0,0,0,0,1
2016-06-17,18.125,6,Sommer,0,1,0,0,0,0,1
2016-06-18,18.0,6,Sommer,0,1,0,0,0,0,1
2016-06-19,16.0,6,Sommer,0,1,0,0,0,1,0
2016-06-20,20.875,6,Sommer,0,1,0,0,0,0,1
2016-06-21,19.875,6,Sommer,0,1,0,0,0,0,1
2016-06-22,22.125,6,Sommer,0,1,0,0,0,0,1
2016-06-23,27.875,6,Sommer,0,1,0,0,1,0,0
2016-06-24,24.125,6,Sommer,0,1,0,0,1,0,0
2016-06-25,18.25,6,Sommer,0,1,0,0,0,0,1
2016-06-26,19.25,6,Sommer,0,1,0,0,0,0,1
2016-06-27,19.375,6,Sommer,0,1,0,0,0,0,1
2016-06-28,18.375,6,Sommer,0,1,0,0,0,0,1
2016-06-29,18.75,6,Sommer,0,1,0,0,0,0,1
2016-06-30,18.25,6,Sommer,0,1,0,0,0,0,1
2016-07-01,19.25,7,Sommer,0,1,0,0,0,0,1
2016-07-02,15.625,7,Sommer,0,1,0,0,0,1,0
2016-07-03,17.125,7,Sommer,0,1,0,0,0,0,1
2016-07-04,17.25,7,Sommer,0,1,0,0,0,0,1
2016-07-05,17.125,7,Sommer,0,1,0,0,0,0,1
2016-07-06,16.5,7,Sommer,0,1,0,0,0,0,1
2016-07-07,18.25,7,Sommer,0,1,0,0,0,0,1
2016-07-08,19.125,7,Sommer,0,1,0,0,0,0,1
2016-07-09,19.125,7,Sommer,0,1,0,0,0,0,1
2016-07-10,24.125,7,Sommer,0,1,0,0,1,0,0
2016-07-11,20.0,7,Sommer,0,1,0,0,0,0,1
2016-07-12,19.125,7,Sommer,0,1,0,0,0,0,1
2016-07-13,16.375,7,Sommer,0,1,0,0,0,0,1
2016-07-14,16.375,7,Sommer,0,1,0,0,0,0,1
2016-07-15,17.0,7,Sommer,0,1,0,0,0,0,1
2016-07-16,18.0,7,Sommer,0,1,0,0,0,0,1
2016-07-17,17.25,7,Sommer,0,1,0,0,0,0,1
2016-07-18,18.5,7,Sommer,0,1,0,0,0,0,1
2016-07-19,22.375,7,Sommer,0,1,0,0,0,0,1
2016-07-20,26.0,7,Sommer,0,1,0,0,1,0,0
2016-07-21,25.875,7,Sommer,0,1,0,0,1,0,0
2016-07-22,26.0,7,Sommer,0,1,0,0,1,0,0
2016-07-23,25.375,7,Sommer,0,1,0,0,1,0,0
2016-07-24,25.25,7,Sommer,0,1,0,0,1,0,0
2016-07-25,25.375,7,Sommer,0,1,0,0,1,0,0
2016-07-26,21.875,7,Sommer,0,1,0,0,0,0,1
2016-07-27,21.375,7,Sommer,0,1,0,0,0,0,1
2016-07-28,21.25,7,Sommer,0,1,0,0,0,0,1
2016-07-29,21.0,7,Sommer,0,1,0,0,0,0,1
2016-07-30,19.625,7,Sommer,0,1,0,0,0,0,1
2016-07-31,17.375,7,Sommer,0,1,0,0,0,0,1
2016-08-01,18.5,8,Sommer,0,1,0,0,0,0,1
2016-08-02,19.75,8,Sommer,0,1,0,0,0,0,1
2016-08-03,19.375,8,Sommer,0,1,0,0,0,0,1
2016-08-04,20.375,8,Sommer,0,1,0,0,0,0,1
2016-08-05,20.5,8,Sommer,0,1,0,0,0,0,1
2016-08-06,17.5,8,Sommer,0,1,0,0,0,0,1
2016-08-07,21.125,8,Sommer,0,1,0,0,0,0,1
2016-08-08,19.0,8,Sommer,0,1,0,0,0,0,1
2016-08-09,15.375,8,Sommer,0,1,0,0,0,1,0
2016-08-10,14.5,8,Sommer,0,1,0,0,0,1,0
2016-08-11,13.875,8,Sommer,0,1,0,0,0,1,0
2016-08-12,18.25,8,Sommer,0,1,0,0,0,0,1
2016-08-13,18.125,8,Sommer,0,1,0,0,0,0,1
2016-08-14,18.125,8,Sommer,0,1,0,0,0,0,1
2016-08-15,18.625,8,Sommer,0,1,0,0,0,0,1
2016-08-16,19.375,8,Sommer,0,1,0,0,0,0,1
2016-08-17,19.571428,8,Sommer,0,1,0,0,0,0,1
2016-08-18,18.25,8,Sommer,0,1,0,0,0,0,1
2016-08-19,20.375,8,Sommer,0,1,0,0,0,0,1
2016-08-20,20.25,8,Sommer,0,1,0,0,0,0,1
2016-08-21,19.875,8,Sommer,0,1,0,0,0,0,1
2016-08-22,18.375,8,Sommer,0,1,0,0,0,0,1
2016-08-23,21.75,8,Sommer,0,1,0,0,0,0,1
2016-08-24,25.375,8,Sommer,0,1,0,0,1,0,0
2016-08-25,28.375,8,Sommer,0,1,0,0,1,0,0
2016-08-26,27.75,8,Sommer,0,1,0,0,1,0,0
2016-08-27,20.375,8,Sommer,0,1,0,0,0,0,1
2016-08-28,21.875,8,Sommer,0,1,0,0,0,0,1
2016-08-29,18.5,8,Sommer,0,1,0,0,0,0,1
2016-08-30,20.25,8,Sommer,0,1,0,0,0,0,1
2016-08-31,23.125,8,Sommer,0,1,0,0,0,0,1
2016-09-01,20.25,9,Herbst,0,0,1,0,1,0,0
2016-09-02,19.125,9,Herbst,0,0,1,0,1,0,0
2016-09-03,19.25,9,Herbst,0,0,1,0,1,0,0
2016-09-04,19.25,9,Herbst,0,0,1,0,1,0,0
2016-09-05,19.125,9,Herbst,0,0,1,0,1,0,0
2016-09-06,21.75,9,Herbst,0,0,1,0,1,0,0
2016-09-07,23.625,9,Herbst,0,0,1,0,1,0,0
2016-09-08,25.625,9,Herbst,0,0,1,0,1,0,0
2016-09-09,21.375,9,Herbst,0,0,1,0,1,0,0
2016-09-10,23.875,9,Herbst,0,0,1,0,1,0,0
2016-09-11,20.875,9,Herbst,0,0,1,0,1,0,0
2016-09-12,25.375,9,Herbst,0,0,1,0,1,0,0
2016-09-13,27.875,9,Herbst,0,0,1,0,1,0,0
2016-09-14,25.25,9,Herbst,0,0,1,0,1,0,0
2016-09-15,23.75,9,Herbst,0,0,1,0,1,0,0
2016-09-16,22.75,9,Herbst,0,0,1,0,1,0,0
2016-09-17,18.875,9,Herbst,0,0,1,0,1,0,0
2016-09-18,16.75,9,Herbst,0,0,1,0,0,0,1
2016-09-19,17.0,9,Herbst,0,0,1,0,0,0,1
2016-09-20,17.5,9,Herbst,0,0,1,0,1,0,0
2016-09-21,18.375,9,Herbst,0,0,1,0,1,0,0
2016-09-22,18.5,9,Herbst,0,0,1,0,1,0,0
2016-09-23,18.625,9,Herbst,0,0,1,0,1,0,0
2016-09-24,18.625,9,Herbst,0,0,1,0,1,0,0
2016-09-25,21.375,9,Herbst,0,0,1,0,1,0,0
2016-09-26,18.25,9,Herbst,0,0,1,0,1,0,0
2016-09-27,19.875,9,Herbst,0,0,1,0,1,0,0
2016-09-28,19.125,9,Herbst,0,0,1,0,1,0,0
2016-09-29,17.375,9,Herbst,0,0,1,0,1,0,0
2016-09-30,14.0,9,Herbst,0,0,1,0,0,0,1
2016-10-01,15.875,10,Herbst,0,0,1,0,0,0,1
2016-10-02,15.75,10,Herbst,0,0,1,0,0,0,1
2016-10-03,14.375,10,Herbst,0,0,1,0,0,0,1
2016-10-04,13.25,10,Herbst,0,0,1,0,0,0,1
2016-10-05,12.0,10,Herbst,0,0,1,0,0,0,1
2016-10-06,11.25,10,Herbst,0,0,1,0,0,0,1
2016-10-07,11.125,10,Herbst,0,0,1,0,0,0,1
2016-10-08,11.625,10,Herbst,0,0,1,0,0,0,1
2016-10-09,9.125,10,Herbst,0,0,1,0,0,0,1
2016-10-10,11.125,10,Herbst,0,0,1,0,0,0,1
2016-10-11,9.875,10,Herbst,0,0,1,0,0,0,1
2016-10-12,9.75,10,Herbst,0,0,1,0,0,0,1
2016-10-13,10.875,10,Herbst,0,0,1,0,0,0,1
2016-10-14,9.125,10,Herbst,0,0,1,0,0,0,1
2016-10-15,8.625,10,Herbst,0,0,1,0,0,0,1
2016-10-16,11.375,10,Herbst,0,0,1,0,0,0,1
2016-10-17,9.75,10,Herbst,0,0,1,0,0,0,1
2016-10-18,13.25,10,Herbst,0,0,1,0,0,0,1
2016-10-19,7.625,10,Herbst,0,0,1,0,0,0,1
2016-10-20,10.125,10,Herbst,0,0,1,0,0,0,1
2016-10-21,9.875,10,Herbst,0,0,1,0,0,0,1
2016-10-22,8.125,10,Herbst,0,0,1,0,0,0,1
2016-10-23,8.625,10,Herbst,0,0,1,0,0,0,1
2016-10-24,9.25,10,Herbst,0,0,1,0,0,0,1
2016-10-25,9.0,10,Herbst,0,0,1,0,0,0,1
2016-10-26,7.375,10,Herbst,0,0,1,0,0,0,1
2016-10-27,13.375,10,Herbst,0,0,1,0,0,0,1
2016-10-28,12.75,10,Herbst,0,0,1,0,0,0,1
2016-10-29,11.375,10,Herbst,0,0,1,0,0,0,1
2016-10-30,11.0,10,Herbst,0,0,1,0,0,0,1
2016-10-31,12.125,10,Herbst,0,0,1,0,0,0,1
2016-11-01,10.125,11,Herbst,0,0,1,0,0,0,1
2016-11-02,7.25,11,Herbst,0,0,1,0,0,1,0
2016-11-03,5.875,11,Herbst,0,0,1,0,0,1,0
2016-11-04,7.875,11,Herbst,0,0,1,0,0,0,1
2016-11-05,5.5,11,Herbst,0,0,1,0,0,1,0
2016-11-06,6.625,11,Herbst,0,0,1,0,0,1,0
2016-11-07,3.5,11,Herbst,0,0,1,0,0,1,0
2016-11-08,0.75,11,Herbst,0,0,1,0,0,1,0
2016-11-09,1.25,11,Herbst,0,0,1,0,0,1,0
2016-11-10,4.0,11,Herbst,0,0,1,0,0,1,0
2016-11-11,4.875,11,Herbst,0,0,1,0,0,1,0
2016-11-12,1.625,11,Herbst,0,0,1,0,0,1,0
2016-11-13,1.375,11,Herbst,0,0,1,0,0,1,0
2016-11-14,2.0,11,Herbst,0,0,1,0,0,1,0
2016-11-15,7.75,11,Herbst,0,0,1,0,0,0,1
2016-11-16,8.75,11,Herbst,0,0,1,0,0,0,1
2016-11-17,7.75,11,Herbst,0,0,1,0,0,0,1
2016-11-18,7.25,11,Herbst,0,0,1,0,0,1,0
2016-11-19,6.625,11,Herbst,0,0,1,0,0,1,0
2016-11-20,6.375,11,Herbst,0,0,1,0,0,1,0
2016-11-21,11.5,11,Herbst,0,0,1,0,0,0,1
2016-11-22,12.125,11,Herbst,0,0,1,0,0,0,1
2016-11-23,10.0,11,Herbst,0,0,1,0,0,0,1
2016-11-24,4.5,11,Herbst,0,0,1,0,0,1,0
2016-11-25,4.0,11,Herbst,0,0,1,0,0,1,0
2016-11-26,5.875,11,Herbst,0,0,1,0,0,1,0
2016-11-27,5.625,11,Herbst,0,0,1,0,0,1,0
2016-11-28,2.875,11,Herbst,0,0,1,0,0,1,0
2016-11-29,3.0,11,Herbst,0,0,1,0,0,1,0
2016-11-30,6.25,11,Herbst,0,0,1,0,0,1,0
2016-12-01,8.5,12,Winter,0,0,0,1,1,0,0
2016-12-02,3.625,12,Winter,0,0,0,1,0,0,1
2016-12-03,-0.75,12,Winter,0,0,0,1,0,1,0
2016-12-04,4.125,12,Winter,0,0,0,1,0,0,1
2016-12-05,3.0,12,Winter,0,0,0,1,0,0,1
2016-12-06,6.25,12,Winter,0,0,0,1,0,0,1
2016-12-07,4.5,12,Winter,0,0,0,1,0,0,1
2016-12-08,8.625,12,Winter,0,0,0,1,1,0,0
2016-12-09,8.875,12,Winter,0,0,0,1,1,0,0
2016-12-10,9.5,12,Winter,0,0,0,1,1,0,0
2016-12-12,4.875,12,Winter,0,0,0,1,0,0,1
2016-12-13,6.285714,12,Winter,0,0,0,1,0,0,1
2016-12-14,4.625,12,Winter,0,0,0,1,0,0,1
2016-12-15,0.0,12,Winter,0,0,0,1,0,1,0
2016-12-16,-1.0,12,Winter,0,0,0,1,0,1,0
2016-12-17,2.125,12,Winter,0,0,0,1,0,0,1
2016-12-18,7.0,12,Winter,0,0,0,1,0,0,1
2016-12-19,5.75,12,Winter,0,0,0,1,0,0,1
2016-12-20,1.5,12,Winter,0,0,0,1,0,0,1
2016-12-21,3.625,12,Winter,0,0,0,1,0,0,1
2016-12-22,5.25,12,Winter,0,0,0,1,0,0,1
2016-12-23,6.375,12,Winter,0,0,0,1,0,0,1
2016-12-24,6.125,12,Winter,0,0,0,1,0,0,1
2016-12-25,9.375,12,Winter,0,0,0,1,1,0,0
2016-12-26,6.875,12,Winter,0,0,0,1,0,0,1
2016-12-27,8.25,12,Winter,0,0,0,1,1,0,0
2016-12-28,7.125,12,Winter,0,0,0,1,0,0,1
2016-12-29,3.75,12,Winter,0,0,0,1,0,0,1
2016-12-30,1.75,12,Winter,0,0,0,1,0,0,1
2016-12-31,4.875,12,Winter,0,0,0,1,0,0,1
2017-01-01,5.5,1,Winter,0,0,0,1,0,0,1
2017-01-02,1.625,1,Winter,0,0,0,1,0,0,1
2017-01-03,6.0,1,Winter,0,0,0,1,0,0,1
2017-01-04,4.0,1,Winter,0,0,0,1,0,0,1
2017-01-05,-2.875,1,Winter,0,0,0,1,0,1,0
2017-01-06,-4.25,1,Winter,0,0,0,1,0,1,0
2017-01-07,-0.5,1,Winter,0,0,0,1,0,1,0
2017-01-08,2.25,1,Winter,0,0,0,1,0,0,1
2017-01-09,2.5,1,Winter,0,0,0,1,0,0,1
2017-01-10,2.625,1,Winter,0,0,0,1,0,0,1
2017-01-11,4.625,1,Winter,0,0,0,1,0,0,1
2017-01-12,4.5,1,Winter,0,0,0,1,0,0,1
2017-01-13,3.125,1,Winter,0,0,0,1,0,0,1
2017-01-14,1.75,1,Winter,0,0,0,1,0,0,1
2017-01-15,1.375,1,Winter,0,0,0,1,0,0,1
2017-01-16,0.25,1,Winter,0,0,0,1,0,0,1
2017-01-17,0.5,1,Winter,0,0,0,1,0,0,1
2017-01-18,0.125,1,Winter,0,0,0,1,0,0,1
2017-01-19,1.5,1,Winter,0,0,0,1,0,0,1
2017-01-20,3.625,1,Winter,0,0,0,1,0,0,1
2017-01-21,5.75,1,Winter,0,0,0,1,0,0,1
2017-01-22,1.375,1,Winter,0,0,0,1,0,0,1
2017-01-23,1.125,1,Winter,0,0,0,1,0,0,1
2017-01-24,1.875,1,Winter,0,0,0,1,0,0,1
2017-01-25,-1.25,1,Winter,0,0,0,1,0,1,0
2017-01-26,1.0,1,Winter,0,0,0,1,0,0,1
2017-01-27,2.142857,1,Winter,0,0,0,1,0,0,1
2017-01-28,2.875,1,Winter,0,0,0,1,0,0,1
2017-01-29,4.75,1,Winter,0,0,0,1,0,0,1
2017-01-30,2.625,1,Winter,0,0,0,1,0,0,1
2017-01-31,3.125,1,Winter,0,0,0,1,0,0,1
2017-02-01,1.125,2,Winter,0,0,0,1,0,0,1
2017-02-02,1.75,2,Winter,0,0,0,1,0,0,1
2017-02-03,1.625,2,Winter,0,0,0,1,0,0,1
2017-02-04,5.75,2,Winter,0,0,0,1,0,0,1
2017-02-05,2.0,2,Winter,0,0,0,1,0,0,1
2017-02-06,2.5,2,Winter,0,0,0,1,0,0,1
2017-02-07,0.0,2,Winter,0,0,0,1,0,1,0
2017-02-08,-2.0,2,Winter,0,0,0,1,0,1,0
2017-02-09,-2.125,2,Winter,0,0,0,1,0,1,0
2017-02-10,-1.75,2,Winter,0,0,0,1,0,1,0
2017-02-11,0.0,2,Winter,0,0,0,1,0,1,0
2017-02-12,0.375,2,Winter,0,0,0,1,0,0,1
2017-02-13,-0.25,2,Winter,0,0,0,1,0,1,0
2017-02-14,-0.75,2,Winter,0,0,0,1,0,1,0
2017-02-15,5.875,2,Winter,0,0,0,1,0,0,1
2017-02-16,6.25,2,Winter,0,0,0,1,0,0,1
2017-02-17,6.0,2,Winter,0,0,0,1,0,0,1
2017-02-18,4.625,2,Winter,0,0,0,1,0,0,1
2017-02-19,5.625,2,Winter,0,0,0,1,0,0,1
2017-02-20,8.0,2,Winter,0,0,0,1,1,0,0
2017-02-21,7.625,2,Winter,0,0,0,1,0,0,1
2017-02-22,7.375,2,Winter,0,0,0,1,0,0,1
2017-02-23,4.375,2,Winter,0,0,0,1,0,0,1
2017-02-24,4.125,2,Winter,0,0,0,1,0,0,1
2017-02-25,3.375,2,Winter,0,0,0,1,0,0,1
2017-02-26,7.5,2,Winter,0,0,0,1,0,0,1
2017-02-27,10.75,2,Winter,0,0,0,1,1,0,0
2017-02-28,6.0,2,Winter,0,0,0,1,0,0,1
2017-03-01,5.0,3,Frühling,1,0,0,0,0,1,0
2017-03-02,6.5,3,Frühling,1,0,0,0,0,0,1
2017-03-03,8.375,3,Frühling,1,0,0,0,0,0,1
